chembl_id,smiles,hob,mw,logp,hacc,hdon,tpsa,nrot,mr,num_rings,aromatic_rings,ro5_violations,drug_name,max_phase,measurement_type,original_value,original_units,validation_reason
CHEMBL1888176,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,9.6,392.52,3.77,3,1,46.53,4,111.04,5,2,0,TROSPIUM,4.0,F,9.6,%,Clear HOB type + PK context
CHEMBL293492,O=C/C=C/c1ccccc1,9.0,132.16,1.9,1,0,17.07,2,41.54,1,1,0,CINNAMALDEHYDE,-1.0,F,9.0,%,Clear HOB type + PK context
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.4,440.51,4.22,7,1,99.16,5,126.74,5,4,0,IBRUTINIB,4.0,F,8.4,%,Clear HOB type + PK context
CHEMBL1269757,COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(N3CC[C@@H](Oc4c(Cl)cc(C)cc4Cl)C3)nc2)C2CC2)c1,8.0,672.1,7.08,6,1,66.93,11,181.0,6,3,2,,,F,8.0,%,Clear HOB type + PK context
CHEMBL577,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,8.0,348.4,1.13,4,3,106.94,8,91.16,2,1,0,ENALAPRILAT ANHYDROUS,4.0,F,8.0,%,Clear HOB type + PK context
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,7.3,255.23,-1.97,8,4,139.28,5,61.61,2,2,0,GANCICLOVIR,4.0,F,7.3,%,Clear HOB type + PK context
CHEMBL4739898,COc1ccc2nc(-c3ccccc3)nc(CCNC(C)=O)c2c1,7.0,321.38,2.98,4,1,64.11,5,93.91,3,3,0,,,F,7.0,%,Clear HOB type + PK context
CHEMBL600325,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,7.0,530.66,3.01,8,4,129.59,3,138.11,6,1,1,PROSCILLARIDIN,4.0,F,7.0,%,Clear HOB type + PK context
CHEMBL48361,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,6.5,471.52,2.99,7,4,150.22,9,133.67,4,4,0,DABIGATRAN,3.0,F,6.5,%,Clear HOB type + PK context
CHEMBL46740,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,6.2,470.61,6.33,5,2,57.86,7,141.39,5,4,1,BAZEDOXIFENE,4.0,F,6.2,%,Clear HOB type + PK context
CHEMBL4577852,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@H]1c1cccc(O)c1,6.0,410.51,2.88,4,3,89.87,8,115.35,3,2,0,,,F,6.0,%,Clear HOB type + PK context
CHEMBL539697,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,6.0,627.75,5.81,10,3,151.53,15,177.1,4,4,2,DABIGATRAN ETEXILATE,4.0,F,6.0,%,Clear HOB type + PK context
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,6.0,275.35,1.77,4,1,44.81,1,78.32,3,1,0,PHYSOSTIGMINE,4.0,F,6.0,%,Clear HOB type + PK context
CHEMBL4859962,CC(C)(O)c1cc(F)c2c(c1)C(=O)N(Cc1ccc(C#N)cn1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,5.6,536.0,4.62,6,2,106.68,8,137.41,5,3,1,,,F,5.6,%,Clear HOB type + PK context
CHEMBL114715,N=C(N)NCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,5.0,438.57,0.37,5,6,160.64,11,117.51,2,0,1,INOGATRAN,2.0,F,5.0,%,Clear HOB type + PK context
CHEMBL77131,CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,5.0,360.41,2.36,7,1,85.81,5,98.03,3,2,0,CARBAZERAN,2.0,F,5.0,%,Clear HOB type + PK context
CHEMBL3186027,CC(CC=O)CCCC(C)(C)O,5.0,172.27,2.15,2,1,37.3,6,49.99,0,0,0,,,F,5.0,%,Clear HOB type + PK context
CHEMBL1773267,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)ccc1O)C(C)C,5.0,705.94,7.85,7,5,118.05,19,210.63,5,5,2,,,F,5.0,%,Clear HOB type + PK context
CHEMBL674,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,5.0,284.36,0.81,4,3,101.65,6,75.16,1,0,0,OSELTAMIVIR CARBOXYLATE,-1.0,F,5.0,%,Clear HOB type + PK context
CHEMBL600,CC(=O)N[C@@H](CS)C(=O)O,5.0,163.2,-0.49,3,3,66.4,3,39.09,0,0,0,ACETYLCYSTEINE,4.0,F,5.0,%,Clear HOB type + PK context
CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,4.5,654.61,3.19,6,3,118.21,5,164.16,7,2,1,BROMOCRIPTINE,4.0,F,4.5,%,Clear HOB type + PK context
CHEMBL1819267,CC(C)(C)c1[nH]c2ncccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,4.0,392.5,3.71,4,4,90.04,7,115.61,3,3,0,,,F,4.0,%,Clear HOB type + PK context
CHEMBL1639,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,4.0,551.77,3.29,7,4,146.13,19,154.54,1,1,1,ALISKIREN,4.0,F,4.0,%,Clear HOB type + PK context
CHEMBL1819261,CC(C)N(CCc1c(C(C)(C)O)[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,4.0,435.57,4.37,4,4,88.59,9,128.2,3,3,0,,,F,4.0,%,Clear HOB type + PK context
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,4.0,670.86,3.09,7,5,166.75,12,188.21,5,3,1,SAQUINAVIR,4.0,F,4.0,%,Clear HOB type + PK context
CHEMBL3393348,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,3.5,305.34,2.33,5,1,77.83,2,87.07,4,3,0,,,F,3.5,%,Clear HOB type + PK context
CHEMBL266349,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,3.0,429.52,0.81,5,5,148.61,9,115.42,3,1,0,MELAGATRAN,4.0,F,3.0,%,Clear HOB type + PK context
CHEMBL1511,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,3.0,356.51,5.35,3,1,46.53,4,102.13,4,1,1,ESTRADIOL VALERATE,4.0,F,3.0,%,Clear HOB type + PK context
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2.7,437.53,4.31,5,1,29.95,6,113.6,4,2,0,FLUPHENAZINE,4.0,F,2.7,%,Clear HOB type + PK context
CHEMBL19902,CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,2.0,444.54,3.99,4,4,123.49,7,129.49,4,3,0,DX-9065A,,F,2.0,%,Clear HOB type + PK context
CHEMBL1819270,Cc1nn2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,2.0,350.42,2.49,5,3,78.66,7,100.74,3,3,0,,,F,2.0,%,Clear HOB type + PK context
CHEMBL5314375,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,2.0,315.22,-3.31,7,4,210.9,6,69.01,1,1,0,CIDOFOVIR,4.0,F,2.0,%,Clear HOB type + PK context
CHEMBL2105977,C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],2.0,438.36,-1.15,4,1,59.06,6,95.4,5,1,0,CIMETROPIUM BROMIDE,3.0,F,2.0,%,Clear HOB type + PK context
CHEMBL258940,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,2.0,387.85,3.46,7,2,78.86,4,103.96,4,3,0,FALNIDAMOL,2.0,F,2.0,%,Clear HOB type + PK context
CHEMBL1218,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,1.8,259.35,2.57,2,1,38.33,4,74.62,3,1,0,RAMELTEON,4.0,F,1.8,%,Clear HOB type + PK context
CHEMBL1676,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,1.6,538.58,4.93,7,1,93.81,4,128.61,5,1,1,FLUTICASONE FUROATE,4.0,F,1.6,%,Clear HOB type + PK context
CHEMBL1542,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,1.3,277.27,1.15,8,1,115.42,3,65.67,3,3,0,AZATHIOPRINE,4.0,F,1.3,%,Clear HOB type + PK context
CHEMBL108335,Cc1[nH]c2ccccc2c1C[C@@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,1.0,887.06,1.34,9,11,300.89,23,246.58,6,6,2,EXAMORELIN,2.0,F,1.0,%,Clear HOB type + PK context
CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,1.0,302.19,1.31,8,4,141.34,0,73.88,4,4,0,ELLAGIC ACID,2.0,F,1.0,%,Clear HOB type + PK context
CHEMBL158,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.0,435.44,-1.17,10,4,201.58,7,95.65,2,1,0,AZTREONAM,4.0,F,1.0,%,Clear HOB type + PK context
CHEMBL1201396,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,1.0,444.52,3.47,5,2,74.6,2,106.7,4,0,0,FLUTICASONE,,F,1.0,%,Clear HOB type + PK context
CHEMBL1201770,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-],1.0,436.35,-1.33,4,2,66.76,2,94.14,6,1,0,METHYLNALTREXONE BROMIDE,4.0,F,1.0,%,Clear HOB type + PK context
CHEMBL293196,CCCCNC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)CS(=O)(=O)C(C)(C)C)C(C)C,1.0,730.03,4.9,7,5,170.35,20,201.39,3,2,1,,,F,1.0,%,Clear HOB type + PK context
CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0.99,252.27,2.64,2,1,63.4,0,72.64,3,2,0,OXCARBAZEPINE,4.0,F,0.99,%,Clear HOB type + PK context
CHEMBL870,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,0.64,249.1,-1.27,4,6,161.31,5,47.33,0,0,1,ALENDRONIC ACID,4.0,F,0.64,%,Clear HOB type + PK context
CHEMBL431701,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,0.5,482.44,2.36,10,5,155.14,4,119.45,5,3,0,SILYBIN A,3.0,F,0.5,%,Clear HOB type + PK context
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,0.5,228.25,2.97,3,3,60.69,2,66.81,2,2,0,RESVERATROL,3.0,F,0.5,%,Clear HOB type + PK context
CHEMBL323839,COc1ccc(C[C@H](NC(=O)C(C)(C)N)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1,0.5,642.84,2.13,8,7,191.69,17,175.71,3,2,2,,,F,0.5,%,Clear HOB type + PK context
CHEMBL592675,COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@H]2CO)ccc1O,0.5,482.44,2.36,10,5,155.14,4,119.45,5,3,0,SILYBIN B,,F,0.5,%,Clear HOB type + PK context
CHEMBL1617,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.4,785.89,6.16,13,5,198.38,2,213.14,6,4,3,RIFAXIMIN,4.0,F,0.4,%,Clear HOB type + PK context
CHEMBL105462,C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,0.3,873.03,1.03,9,11,300.89,23,241.85,6,6,2,,,F,0.3,%,Clear HOB type + PK context
CHEMBL31601,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,0.2,630.85,3.1,7,5,161.48,15,169.26,4,2,1,REMIKIREN,2.0,F,0.2,%,Clear HOB type + PK context
